asin,result
3917,"[Genre] {Horror}, [Audience] {Fans of Horror}, [Visual Format] {Traditional}, [Mood] {Tense}, [Setting] {Unknown}."
3094,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Intense}, [Setting] {Romantic}."
2376,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}."
3555,"[Genre] {Sci-Fi}, [Audience] {Teenagers}, [Visual Format] {IMAX}, [Mood] {Thrilling}, [Setting] {Underwater}."
408,"[Genre] {Action}, [Audience] {Thriller}, [Visual Format] {Motion Blur}, [Mood] {Tense}, [Setting] {Outdoor}"
1042,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Poster}, [Mood] {Humorous}, [Setting] {Movie Theater}"
2155,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Urban}."
2138,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Artistic}, [Mood] {Mysterious}, [Setting] {Rural}"
2642,"[Genre] {Action}, [Audience] {Fans}, [Visual Format] {3D}, [Mood] {Adventurous}, [Setting] {Mountainous}."
122,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
2401,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Digital Art}, [Mood] {Tense}, [Setting] {Desert}."
224,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Beach}."
2087,"[Genre] {Fantasy}, [Audience] {Families}, [Visual Format] {Illustrated}, [Mood] {Enchanting}, [Setting] {Fantastical}"
1605,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Cityscape}."
1910,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2433,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}."
2243,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
8,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
1103,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Urban}."
1717,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Unknown}"
590,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Artistic}, [Mood] {Tense}, [Setting] {Wilderness}"
2553,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Thrilling}, [Setting] {Mysterious}."
3052,"[Genre] {Sci-Fi}, [Audience] {Teenagers}, [Visual Format] {3D}, [Mood] {Exciting}, [Setting] {Dystopian}."
3444,"[Genre] {Action}, [Audience] {Fans of Sports Dramas}, [Visual Format] {Stylized}, [Mood] {Intense}, [Setting] {Boxing Ring}"
3412,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {3D}, [Mood] {Tense}, [Setting] {Wild}"
2076,"[Genre] {Romance}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Intimate}, [Setting] {Indoor}"
1596,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
524,"[Genre] {Biography}, [Audience] {Sports Fans}, [Visual Format] {Stills}, [Mood] {Inspirational}, [Setting] {Football Stadium}"
2542,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Urban}."
2883,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {Movie Poster}, [Mood] {Intimate}, [Setting] {Sky}."
1223,"[Genre] {Animation}, [Audience] {Families}, [Visual Format] {Animation}, [Mood] {Humorous}, [Setting] {Outdoor}"
1556,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Digital}, [Mood] {Thrilling}, [Setting] {Space}."
3685,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
227,"[Genre] {Sci-Fi}, [Audience] {Teens}, [Visual Format] {Graphic Design}, [Mood] {Exciting}, [Setting] {Dystopian}."
1679,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
87,"[Genre] {Comedy}, [Audience] {Families}, [Visual Format] {Animated}, [Mood] {Humorous}, [Setting] {Urban}."
1701,"[Genre] {Documentary}, [Audience] {Fans}, [Visual Format] {Collage}, [Mood] {Informative}, [Setting] {Celebrity}."
3146,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
1914,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
1453,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Enchanting}, [Setting] {Fantastical}."
2919,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Asian}"
2066,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Colorful}, [Mood] {Mysterious}, [Setting] {Vintage}."
3790,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
671,"[Genre] {Science Fiction}, [Audience] {Families}, [Visual Format] {3D}, [Mood] {Exciting}, [Setting] {Space}."
1616,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}."
1752,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Graphic Design}, [Mood] {Tense}, [Setting] {Dystopian}."
234,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
2137,"[Genre] {Animation}, [Audience] {Families}, [Visual Format] {Animated}, [Mood] {Humorous}, [Setting] {Fantasy}."
661,"[Genre] {Animation}, [Audience] {Families}, [Visual Format] {3D}, [Mood] {Humorous}, [Setting] {Fantasy}."
1032,"[Genre] {Fantasy}, [Audience] {Families}, [Visual Format] {Animation}, [Mood] {Enchanting}, [Setting] {Fairy Tale}."
2635,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Suspenseful}, [Setting] {Unknown}."
2550,"[Genre] {Horror}, [Audience] {Fans of supernatural thrillers}, [Visual Format] {Monochrome}, [Mood] {Tense}, [Setting] {Haunted House}."
3462,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Humorous}, [Setting] {Urban}."
1199,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
1041,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Still Image}, [Mood] {Serious}, [Setting] {Interior}."
1621,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Inspirational}, [Setting] {Cityscape}."
2013,"[Genre] {Thriller}, [Audience] {Teenagers}, [Visual Format] {3D}, [Mood] {Exciting}, [Setting] {Underwater}."
1307,"[Genre] {Romance}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Happy}, [Setting] {Park}."
1232,"[Genre] {Horror}, [Audience] {Thriller}, [Visual Format] {Digital Art}, [Mood] {Tense}, [Setting] {Abstract}"
1769,"[Genre] {Action}, [Audience] {Thriller}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Dystopian}."
2859,"[Genre] {Thriller}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Suspenseful}, [Setting] {Indoor}."
3740,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Traditional}, [Mood] {Adventurous}, [Setting] {Asian}."
3037,"[Genre] {Western}, [Audience] {Families}, [Visual Format] {Poster}, [Mood] {Adventurous}, [Setting] {Frontier}."
1344,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Tense}, [Setting] {Cape Town}"
1187,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {Stills}, [Mood] {Serene}, [Setting] {Lake}."
556,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Cinema}, [Mood] {Tense}, [Setting] {Military}."
2094,"[Genre] {Science Fiction}, [Audience] {Fans of space exploration}, [Visual Format] {Abstract}, [Mood] {Exciting}, [Setting] {Alien world}."
3852,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
2580,"[Genre] {Action}, [Audience] {Teens}, [Visual Format] {Digital Art}, [Mood] {Exciting}, [Setting] {Cityscape}."
3684,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
2096,"[Genre] {Fantasy}, [Audience] {Families}, [Visual Format] {Illustrated}, [Mood] {Enchanting}, [Setting] {Fantasy World}."
3396,"[Genre] {Animation}, [Audience] {Families}, [Visual Format] {Cartoon}, [Mood] {Humorous}, [Setting] {Rural}."
2738,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}."
45,"[Genre] {Thriller}, [Audience] {Teenagers}, [Visual Format] {Digital Art}, [Mood] {Suspenseful}, [Setting] {Unknown}."
2064,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
1748,"[Genre] {Sci-Fi}, [Audience] {Fans of Dystopian}, [Visual Format] {Graphic Novel Adaptation}, [Mood] {Dystopian}, [Setting] {Dystopian Cityscape}"
842,"[Genre] {Horror}, [Audience] {Fans of the genre}, [Visual Format] {Artistic}, [Mood] {Tense}, [Setting] {Dystopian}."
1479,"[Genre] {Action}, [Audience] {Adventure}, [Visual Format] {3D}, [Mood] {Thrilling}, [Setting] {Fantasy}."
1088,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Romantic}, [Setting] {Cityscape}."
1291,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Adventurous}, [Setting] {Desert}."
552,"[Genre] {Fantasy}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Mysterious}, [Setting] {Dystopian}"
1875,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {School]."
3102,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stylized}, [Mood] {Tense}, [Setting] {Urban}."
3606,"[Genre] {Musical}, [Audience] {Families}, [Visual Format] {Colorful}, [Mood] {Upbeat}, [Setting] {Town}"
2149,"[Genre] {Horror}, [Audience] {Fans of the original}, [Visual Format] {Poster}, [Mood] {Tense}, [Setting] {Unknown}."
1840,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Intense}, [Setting] {Urban}."
3252,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}."
3506,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
303,"[Genre] {Horror}, [Audience] {Fans of supernatural thrillers}, [Visual Format] {Stylized}, [Mood] {Tense}, [Setting] {Dark and ominous}."
1379,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Adventurous}, [Setting] {Desert}."
2420,"[Genre] {Action}, [Audience] {Teens}, [Visual Format] {Motion Graphics}, [Mood] {Inspirational}, [Setting] {Beach}."
1956,"[Genre] {Sci-Fi}, [Audience] {Teenagers}, [Visual Format] {Digital}, [Mood] {Mysterious}, [Setting] {Dystopian}."
3723,"[Genre] {Drama}, [Audience] {Young Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Medieval}"
1410,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Inspirational}, [Setting] {Space}"
2752,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Rural}"
1266,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Tense}, [Setting] {Desert}"
1693,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {3D}, [Mood] {Exciting}, [Setting] {Sea}."
276,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
2089,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Adventurous}, [Setting] {Mountainous}."
2052,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
1845,"[Genre] {Sci-Fi}, [Audience] {Fans of action and science fiction}, [Visual Format] {Silhouette and Color Blocking}, [Mood] {Tense}, [Setting] {Dystopian}."
3324,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Urban}."
3545,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Graphic Design}, [Mood] {Humorous}, [Setting] {Urban}."
3841,"[Genre] {Action}, [Audience] {Adventure}, [Visual Format] {IMAX}, [Mood] {Tense}, [Setting] {Jungle}."
3328,"[Genre] {Horror}, [Audience] {Fans of supernatural thrillers}, [Visual Format] {Movie Poster}, [Mood] {Tense}, [Setting] {Mysterious}."
2617,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {IMAX}, [Mood] {Exciting}, [Setting] {Desert}."
903,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Graphic Novel}, [Mood] {Adventurous}, [Setting] {Futuristic}."
2523,"[Genre] {Thriller}, [Audience] {Teenagers}, [Visual Format] {Graphic Novel}, [Mood] {Suspenseful}, [Setting] {Amusement Park}."
2851,"[Genre] {Sci-Fi}, [Audience] {Fans of Science Fiction}, [Visual Format] {IMAX}, [Mood] {Exciting}, [Setting] {Space}."
36,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Urban}."
1566,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Humorous}, [Setting] {Fantasy}."
317,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
3635,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Dramatic}."
3729,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}."
1290,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Intense}, [Setting] {Modern}"
1667,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Urban}."
538,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Theatrical Stage}"
2145,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Introspective}, [Setting] {Suburban}."
3731,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Black and White}, [Mood] {Suspenseful}, [Setting] {Cityscape}"
3755,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {3D}, [Mood] {Tense}, [Setting] {Natural Disaster}."
1007,"[Genre] {Comedy}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Rural}"
342,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Happy}, [Setting] {Urban}"
916,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Urban}."
913,"[Genre] {Noir}, [Audience] {Critics}, [Visual Format] {Poster}, [Mood] {Tense}, [Setting] {Cityscape}."
235,"[Genre] {Drama}, [Audience] {Critics}, [Visual Format] {Stills}, [Mood] {Intense}, [Setting] {Interior}."
3634,"[Genre] {Drama}, [Audience] {Political}, [Visual Format] {Movie Poster}, [Mood] {Tense}, [Setting] {Governmental}."
2672,"[Genre] {Sci-Fi}, [Audience] {Teenagers}, [Visual Format] {Graphic Novel}, [Mood] {Mysterious}, [Setting] {Desert}."
3819,"[Genre] {Comedy}, [Audience] {Families}, [Visual Format] {Illustrated}, [Mood] {Humorous}, [Setting] {Restaurant}"
694,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Suspenseful}, [Setting] {Classroom}."
3408,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {Portrait}, [Mood] {Serene}, [Setting] {Outdoor}"
2795,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Illustrated}, [Mood] {Adventurous}, [Setting] {Desert}."
3447,"[Genre] {Drama}, [Audience] {Family}, [Visual Format] {Color}, [Mood] {Inspirational}, [Setting] {Nature}"
2190,"[Genre] {Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Modern}"
2378,"[Genre] {Action}, [Audience] {Teens}, [Visual Format] {Stills}, [Mood] {Exciting}, [Setting] {Police Station}"
3706,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Nighttime}."
548,"[Genre] {Action}, [Audience] {Adventure}, [Visual Format] {Graphic Novel}, [Mood] {Thrilling}, [Setting] {Space}."
3438,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Digital}, [Mood] {Exciting}, [Setting] {Futuristic}."
292,"[Genre] {Thriller}, [Audience] {General}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Unknown}"
2394,"[Genre] {Animation}, [Audience] {Families}, [Visual Format] {3D}, [Mood] {Adventurous}, [Setting] {Ancient Egypt}"
3863,"[Genre] {Sci-Fi}, [Audience] {Fans of Dystopian Thrillers}, [Visual Format] {Graphic Novel Adaptation}, [Mood] {Tense}, [Setting] {Dystopian City}."
1356,"[Genre] {Sci-Fi}, [Audience] {Fans of Space Opera}, [Visual Format] {Graphic Novel}, [Mood] {Exciting}, [Setting] {Interstellar}."
750,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Graphic Novel}, [Mood] {Humorous}, [Setting] {Urban}."
3194,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Cinema}, [Mood] {Emotional}, [Setting] {Suburban}."
931,"[Genre] {Action}, [Audience] {Fans of Supernatural}, [Visual Format] {Stylized}, [Mood] {Tense}, [Setting] {Parallel World}"
1178,"[Genre] {War}, [Audience] {Military}, [Visual Format] {Vector Art}, [Mood] {Adventurous}, [Setting] {Terrain}."
1973,"[Genre] {Horror}, [Audience] {Fans of Horror}, [Visual Format] {Traditional}, [Mood] {Tense}, [Setting] {Haunted House}."
76,"[Genre] {Horror}, [Audience] {Teens}, [Visual Format] {Silhouette}, [Mood] {Tense}, [Setting] {Night}."
3697,"[Genre] {Horror}, [Audience] {Fans of the Predator series}, [Visual Format] {3D}, [Mood] {Tense}, [Setting] {Cityscape}."
1304,"[Genre] {Western}, [Audience] {Families}, [Visual Format] {Colorful}, [Mood] {Humorous}, [Setting] {Frontier}."
3724,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {Cinema}, [Mood] {Emotional}, [Setting] {Rural}."
2763,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Suspenseful}, [Setting] {Dramatic}"
3156,"[Genre] {Sci-Fi}, [Audience] {Fans of Futuristic Themes}, [Visual Format] {Animation}, [Mood] {Mysterious}, [Setting] {Space}."
1246,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
419,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Rural}"
3617,"[Genre] {Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Outdoor}"
1678,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Happy}, [Setting] {Urban}"
533,"[Genre] {Sci-Fi}, [Audience] {Fans of Fantasy}, [Visual Format] {Artistic}, [Mood] {Mysterious}, [Setting] {Otherworldly}."
2321,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Colorful}, [Mood] {Happy}, [Setting] {Small Town}"
333,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Highway}."
219,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Colorful}, [Mood] {Inspirational}, [Setting] {Rural}."
161,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Graphic Design}, [Mood] {Tense}, [Setting] {Dystopian}"
2020,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Romantic}."
3893,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Hospital}."
1089,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Stylized}, [Mood] {Tense}, [Setting] {Urban}."
273,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Graphic Novel}, [Mood] {Thrilling}, [Setting] {Dystopian}."
1909,"[Genre] {Sci-Fi}, [Audience] {Fans of Mystery}, [Visual Format] {Graphic Design}, [Mood] {Tense}, [Setting] {Dystopian}."
3711,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {Animated}, [Mood] {Inspirational}, [Setting] {African}."
765,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
802,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
3946,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Urban}."
719,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Urban}."
2405,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {3D Animation}, [Mood] {Exciting}, [Setting] {Fantasy}."
784,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
3197,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Digital}, [Mood] {Tense}, [Setting] {Urban}."
1995,"[Genre] {Sci-Fi}, [Audience] {Fans of the original}, [Visual Format] {Stylized}, [Mood] {Tense}, [Setting] {Dystopian}."
1054,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
3801,"[Genre] {Thriller}, [Audience] {Teenagers}, [Visual Format] {Graphic Design}, [Mood] {Suspenseful}, [Setting] {Modern}"
1009,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {Graphic Novel}, [Mood] {Exciting}, [Setting] {Mountainous}."
1245,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Retro}, [Mood] {Tense}, [Setting] {Forest}."
2870,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Park}."
3744,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Digital}, [Mood] {Tense}, [Setting] {Dystopian}."
3006,"[Genre] {Thriller}, [Audience] {Mature}, [Visual Format] {Stills}, [Mood] {Suspenseful}, [Setting] {Interior}."
2718,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}."
2146,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {School]."
1466,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}."
3591,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Home}"
905,"[Genre] {Romance}, [Audience] {Teenagers}, [Visual Format] {Retro}, [Mood] {Happy}, [Setting] {Nighttime}."
1475,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Motion Picture}, [Mood] {Mysterious}, [Setting] {Lake}."
2176,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Cityscape}"
3552,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Rural}"
1594,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
3916,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Silhouette}, [Mood] {Inspirational}, [Setting] {Sports Field}."
471,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
164,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}."
529,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {Movie Poster}, [Mood] {Intriguing}, [Setting] {Unknown}"
1099,"[Genre] {Musical}, [Audience] {Families}, [Visual Format] {Color}, [Mood] {Joyful}, [Setting] {Rural}."
2336,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Colorful}, [Mood] {Intense}, [Setting] {Historical}."
599,"[Genre] {Western}, [Audience] {Fans of Westerns}, [Visual Format] {Silhouette}, [Mood] {Tense}, [Setting] {Desert}"
1385,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Military}."
1888,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Stills}, [Mood] {Intimate}, [Setting] {Indoor}"
1960,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Graphic Novel}, [Mood] {Thrilling}, [Setting] {Futuristic}"
1646,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {3D}, [Mood] {Exciting}, [Setting] {Space}."
1078,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Illustrated}, [Mood] {Humorous}, [Setting] {Urban}."
898,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}."
3426,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Still Image}, [Mood] {Tense}, [Setting] {Unknown}"
3927,"[Genre] {Adventure}, [Audience] {Teenagers}, [Visual Format] {Motion Graphics}, [Mood] {Exciting}, [Setting] {Underwater}."
2857,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Happy}, [Setting] {Underwater}."
1446,"[Genre] {Comedy}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Outdoor}"
1589,"[Genre] {Crime}, [Audience] {Action}, [Visual Format] {Stills}, [Mood] {Tense}, [Setting] {Urban}."
2573,"[Genre] {Musical}, [Audience] {Teenagers}, [Visual Format] {Colorful}, [Mood] {Euphoric}, [Setting] {Dance Floor}"
1255,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Stylized}, [Mood] {Thrilling}, [Setting] {Dystopian}."
