asin,result
3525,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Party}"
1209,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action}, [Setting] {Desert}."
3793,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Urban}."
2059,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Urban}"
2502,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Office}"
546,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
2447,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {High School}"
3688,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Bathroom}"
1127,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Underwater}."
1955,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Domestic}"
3882,"[Genre] {Sports}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Sports Arena}"
41,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Historical}"
1267,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
1393,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Office}"
247,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Urban}."
2641,"[Genre] {Superhero}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Metropolis}"
2171,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
3409,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
3873,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Rural}"
3358,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
2794,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2023,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
2212,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Urban}."
2082,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Ice Rink}"
485,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
3042,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Beach}"
3544,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
1694,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
818,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Beach}"
1091,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Beach}"
3478,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2818,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Military Base}"
1301,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Space}."
1271,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}"
1129,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Apocalyptic}."
3264,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Outdoor}."
1885,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1672,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
3917,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Urban}."
3094,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Historical}"
2376,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
3555,"[Genre] {War}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Ocean}"
408,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Rodeo}"
1042,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2155,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2138,"[Genre] {Animation}, [Audience] {Adults}, [Visual Format] {Animated}, [Mood] {Serene}, [Setting] {Wilderness}"
2642,"[Genre] {Action}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Urban}"
122,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2401,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Rural}."
224,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Passionate}, [Setting] {Beach}"
2087,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Adventurous}, [Setting] {Fantasy World}"
1605,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
1910,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2433,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
2243,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
8,"[Genre] {Adventure}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Wild West}"
1103,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Rebellious}, [Setting] {Urban}"
1717,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
590,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serene}, [Setting] {Rural}"
2553,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Village}"
3052,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
3444,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Boxing Ring}"
3412,"[Genre] {Documentary}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Peaceful}, [Setting] {Wilderness}"
2076,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}"
1596,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
524,"[Genre] {Sports}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Motivational}, [Setting] {Football Stadium}"
2542,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2883,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
1223,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {2D}, [Mood] {Humorous}, [Setting] {Outdoor}"
1556,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Ocean}"
3685,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
227,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1679,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Office}"
87,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Hotel}"
1701,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}."
3146,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
1914,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Urban}"
1453,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
2919,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
2066,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}."
3790,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
671,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Theater}"
1616,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
1752,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
234,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2137,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Heartwarming}, [Setting] {Farm}"
661,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {2D}, [Mood] {Fantasy}, [Setting] {Fantasy World}"
1032,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Whimsical}, [Setting] {Underwater}"
2635,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Museum}"
2550,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Scary}, [Setting] {Haunted House}"
3462,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Industrial}"
1199,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark Humor}, [Setting] {Urban}."
1041,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Restaurant}"
1621,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Urban}"
2013,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Underwater}"
1307,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
1232,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Apocalyptic}."
1769,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2859,"[Genre] {Documentary}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Studio}"
3740,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Urban}"
3037,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Rural}"
1344,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1187,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Lake}"
556,"[Genre] {Documentary}, [Audience] {Adults}, [Visual Format] {Film}, [Mood] {Intense}, [Setting] {Political Campaign}"
2094,"[Genre] {Adventure}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Sky}."
3852,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2580,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
3684,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Urban}"
2096,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {Poster}, [Mood] {Magical}, [Setting] {Castle}"
3396,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {2D}, [Mood] {Adventure}, [Setting] {Fantasy World}"
2738,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Urban}"
45,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
2064,"[Genre] {Documentary}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Reflective}, [Setting] {Urban}"
1748,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}."
842,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Urban}"
1479,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
1088,"[Genre] {Romantic Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Cabin in the Woods}"
1291,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Desert}."
552,"[Genre] {Adventure}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Historical}."
1875,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
3102,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
3606,"[Genre] {Musical}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban}"
2149,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Haunted House}"
1840,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3252,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
3506,"[Genre] {Sports Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Football Stadium}"
303,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Desert}."
1379,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action}, [Setting] {Desert}"
2420,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Beach}"
1956,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
3723,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tragic}, [Setting] {Medieval Castle}"
1410,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}"
2752,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Outdoor}"
1266,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Rural}"
1693,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Historical}, [Setting] {Ocean}."
276,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2089,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {2D}, [Mood] {Adventure}, [Setting] {Mountainous}"
2052,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Mystical}, [Setting] {Halloween Town}"
1845,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
3324,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
3545,"[Genre] {Musical}, [Audience] {Adults}, [Visual Format] {Poster Art}, [Mood] {Exciting}, [Setting] {Theater}"
3841,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {War Zone}"
3328,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}"
2617,"[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Desert}"
903,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Animated}, [Mood] {Thrilling}, [Setting] {Urban}"
2523,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Amusement Park}"
2851,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Space Station}"
36,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
1566,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {Poster}, [Mood] {Adventure}, [Setting] {Mythical}"
317,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
3635,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
3729,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1290,"[Genre] {Teen Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Suburban}."
1667,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
538,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2145,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
3731,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
3755,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Ocean}"
1007,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Rural}"
342,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
916,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
913,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
235,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark Humor}, [Setting] {Studio}"
3634,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Political}."
2672,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}."
3819,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
694,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Classroom}"
3408,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Outdoor}."
2795,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Desert}"
3447,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}"
2190,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
2378,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
3706,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}"
548,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
3438,"[Genre] {Action}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Adventure}, [Setting] {Urban}"
292,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2394,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {2D}, [Mood] {Adventure}, [Setting] {Egyptian}."
3863,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Psychological}"
1356,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Space}"
750,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
3194,"[Genre] {Romantic Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
931,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
1178,"[Genre] {War}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Battlefield}"
1973,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Fearful}, [Setting] {Urban}"
76,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Fearful}, [Setting] {Urban}"
3697,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
1304,"[Genre] {Western}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Adventure}, [Setting] {Rural}"
3724,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Home}."
2763,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
3156,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thought-Provoking}, [Setting] {Urban}"
1246,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Inspiring}, [Setting] {School}"
419,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Rural}"
3617,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Road Trip}"
1678,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Urban}"
533,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
2321,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
333,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
219,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}"
161,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Ocean}"
2020,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
3893,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
1089,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}"
273,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Dark and Stormy Night}."
1909,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}"
3711,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Urban}"
765,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Studio}"
802,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Hopeful}, [Setting] {Sky}."
3946,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
719,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
2405,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Egyptian}."
784,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}"
3197,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1995,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
1054,"[Genre] {Documentary}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Inspiring}, [Setting] {Urban}"
3801,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Graphic Art}, [Mood] {Mysterious}, [Setting] {Unknown}"
1009,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Mountainous}."
